RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
52,119,24900,76,46,1,2,2,5,12.mid,experiment,0
53,121,26025,65,58,1,2,2,5,12.mid,experiment,0
54,123,26293,65,58,1,2,2,5,12.mid,experiment,0
55,125,26591,64,55,1,2,2,5,12.mid,experiment,0
56,127,26857,64,54,1,2,2,5,12.mid,experiment,0
57,129,27179,62,50,1,2,2,5,12.mid,experiment,0
58,131,28320,67,45,1,2,2,5,12.mid,experiment,0
59,133,28596,67,52,1,2,2,5,12.mid,experiment,0
60,135,28885,71,50,1,2,2,5,12.mid,experiment,0
61,137,29156,71,66,1,2,2,5,12.mid,experiment,0
62,139,29441,72,66,1,2,2,5,12.mid,experiment,0
63,141,29725,72,63,1,2,2,5,12.mid,experiment,0
64,143,29998,73,70,1,2,2,5,12.mid,experiment,0
65,145,30265,73,68,1,2,2,5,12.mid,experiment,0
66,147,30634,74,73,1,2,2,5,12.mid,experiment,0
67,148,31225,77,80,1,2,2,5,12.mid,experiment,0
68,150,31790,76,86,1,2,2,5,12.mid,experiment,0
69,152,32380,74,87,1,2,2,5,12.mid,experiment,0
70,154,32964,72,81,1,2,2,5,12.mid,experiment,0
71,157,33565,84,87,1,2,2,5,12.mid,experiment,0
72,159,34171,84,84,1,2,2,5,12.mid,experiment,0
1,17,7855,79,65,1,2,2,6,3.mid,experiment,0
2,18,8137,78,72,1,2,2,6,3.mid,experiment,0
3,20,8420,79,79,1,2,2,6,3.mid,experiment,0
4,22,8697,76,81,1,2,2,6,3.mid,experiment,0
5,24,8976,72,76,1,2,2,6,3.mid,experiment,0
6,27,9265,67,48,1,2,2,6,3.mid,experiment,0
7,29,9544,67,53,1,2,2,6,3.mid,experiment,0
8,31,9838,67,52,1,2,2,6,3.mid,experiment,0
9,33,10119,79,62,1,2,2,6,3.mid,experiment,0
10,34,10392,78,78,1,2,2,6,3.mid,experiment,0
11,36,10677,79,77,1,2,2,6,3.mid,experiment,0
12,38,10952,76,77,1,2,2,6,3.mid,experiment,0
13,40,11226,72,78,1,2,2,6,3.mid,experiment,0
14,42,11503,76,80,1,2,2,6,3.mid,experiment,0
15,44,11774,79,79,1,2,2,6,3.mid,experiment,0
16,46,12041,84,86,1,2,2,6,3.mid,experiment,0
17,48,12325,83,80,1,2,2,6,3.mid,experiment,0
18,51,12621,81,57,1,2,2,6,3.mid,experiment,0
19,53,12882,81,56,1,2,2,6,3.mid,experiment,0
20,55,13178,81,60,1,2,2,6,3.mid,experiment,0
21,57,13470,83,74,1,2,2,6,3.mid,experiment,0
22,58,13740,81,85,1,2,2,6,3.mid,experiment,0
23,60,14036,84,85,1,2,2,6,3.mid,experiment,0
24,62,14298,81,85,1,2,2,6,3.mid,experiment,0
25,64,14566,78,79,1,2,2,6,3.mid,experiment,0
26,67,14861,79,79,1,2,2,6,3.mid,experiment,0
27,69,15146,79,79,1,2,2,6,3.mid,experiment,0
28,71,15729,79,75,1,2,2,6,3.mid,experiment,0
29,73,16991,77,57,1,2,2,6,3.mid,experiment,0
30,75,17274,77,55,1,2,2,6,3.mid,experiment,0
31,77,17546,76,53,1,2,2,6,3.mid,experiment,0
32,79,17823,76,50,1,2,2,6,3.mid,experiment,0
33,81,18156,74,52,1,2,2,6,3.mid,experiment,0
34,83,19404,79,51,1,2,2,6,3.mid,experiment,0
35,84,19987,77,62,1,2,2,6,3.mid,experiment,0
36,86,20591,76,49,1,2,2,6,3.mid,experiment,0
37,89,20866,76,54,1,2,2,6,3.mid,experiment,0
38,91,21136,76,56,1,2,2,6,3.mid,experiment,0
39,93,21420,76,58,1,2,2,6,3.mid,experiment,0
40,95,21728,81,71,1,2,2,6,3.mid,experiment,0
41,96,22017,77,77,1,2,2,6,3.mid,experiment,0
42,98,22301,76,77,1,2,2,6,3.mid,experiment,0
43,100,22564,74,85,1,2,2,6,3.mid,experiment,0
44,102,22835,76,81,1,2,2,6,3.mid,experiment,0
45,104,23099,79,81,1,2,2,6,3.mid,experiment,0
46,106,23378,74,79,1,2,2,6,3.mid,experiment,0
47,108,23659,71,71,1,2,2,6,3.mid,experiment,0
48,111,23943,72,61,1,2,2,6,3.mid,experiment,0
49,113,24229,72,55,1,2,2,6,3.mid,experiment,0
50,115,24493,74,54,1,2,2,6,3.mid,experiment,0
51,117,24765,74,62,1,2,2,6,3.mid,experiment,0
52,119,25086,76,47,1,2,2,6,3.mid,experiment,0
53,121,26278,65,57,1,2,2,6,3.mid,experiment,0
54,123,26547,65,63,1,2,2,6,3.mid,experiment,0
55,125,26848,64,50,1,2,2,6,3.mid,experiment,0
56,127,27127,64,55,1,2,2,6,3.mid,experiment,0
57,129,27466,62,44,1,2,2,6,3.mid,experiment,0
58,131,28663,67,48,1,2,2,6,3.mid,experiment,0
59,133,28948,67,58,1,2,2,6,3.mid,experiment,0
60,135,29251,71,46,1,2,2,6,3.mid,experiment,0
61,137,29507,71,63,1,2,2,6,3.mid,experiment,0
62,139,29785,72,71,1,2,2,6,3.mid,experiment,0
63,141,30058,72,69,1,2,2,6,3.mid,experiment,0
64,143,30348,73,72,1,2,2,6,3.mid,experiment,0
65,145,30628,73,69,1,2,2,6,3.mid,experiment,0
66,147,30967,74,74,1,2,2,6,3.mid,experiment,0
67,148,31558,77,86,1,2,2,6,3.mid,experiment,0
68,150,32132,76,83,1,2,2,6,3.mid,experiment,0
69,152,32712,74,87,1,2,2,6,3.mid,experiment,0
70,154,33308,72,85,1,2,2,6,3.mid,experiment,0
71,157,33890,84,91,1,2,2,6,3.mid,experiment,0
72,159,34517,84,91,1,2,2,6,3.mid,experiment,0
1,17,7843,79,70,1,2,2,7,10.mid,experiment,0
2,18,8143,78,76,1,2,2,7,10.mid,experiment,0
3,20,8409,79,79,1,2,2,7,10.mid,experiment,0
4,22,8691,76,79,1,2,2,7,10.mid,experiment,0
5,24,8981,72,78,1,2,2,7,10.mid,experiment,0
6,27,9259,67,55,1,2,2,7,10.mid,experiment,0
7,29,9541,67,46,1,2,2,7,10.mid,experiment,0
8,31,9831,67,51,1,2,2,7,10.mid,experiment,0
9,33,10109,79,68,1,2,2,7,10.mid,experiment,0
10,34,10385,78,70,1,2,2,7,10.mid,experiment,0
11,36,10673,79,75,1,2,2,7,10.mid,experiment,0
12,38,10937,76,76,1,2,2,7,10.mid,experiment,0
13,40,11216,72,79,1,2,2,7,10.mid,experiment,0
14,42,11485,76,81,1,2,2,7,10.mid,experiment,0
15,44,11741,79,83,1,2,2,7,10.mid,experiment,0
16,46,12013,84,88,1,2,2,7,10.mid,experiment,0
17,48,12281,83,81,1,2,2,7,10.mid,experiment,0
18,51,12555,81,63,1,2,2,7,10.mid,experiment,0
19,53,12840,81,58,1,2,2,7,10.mid,experiment,0
20,55,13131,81,47,1,2,2,7,10.mid,experiment,0
